can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label,source
101,8,23,65,228,68,1,79,95,158,1,Fuzzy
562,8,0,0,0,8,0,0,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
455,7,0,0,255,253,0,0,63,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
1479,8,2,224,44,68,81,189,65,45,1,Fuzzy
407,4,0,0,0,0,0,0,0,0,0,Normal
517,8,85,201,182,135,17,88,58,77,1,Fuzzy
455,7,0,0,127,255,0,0,63,0,0,Normal
170,8,43,217,44,80,70,83,173,0,0,Normal
170,8,43,210,44,78,64,83,178,0,0,Normal
398,8,0,0,0,105,166,155,6,155,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
426,7,0,104,102,136,106,176,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
1688,8,169,131,40,26,237,115,240,204,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1105,6,0,0,0,0,0,0,0,0,0,Normal
393,7,15,255,15,255,48,1,45,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
501,8,15,15,0,1,0,0,8,0,0,Normal
1178,8,41,111,214,193,4,103,37,122,1,Fuzzy
485,8,92,0,48,112,0,0,1,56,0,Normal
201,8,132,13,49,7,0,0,24,0,0,Normal
201,8,132,13,77,7,0,0,24,0,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
2039,8,8,181,192,247,246,212,89,58,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
389,2,27,251,0,0,0,0,0,0,0,Normal
1225,7,64,107,0,0,0,0,0,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
455,7,0,0,191,254,0,0,63,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,150,152,6,152,0,Normal
532,6,2,0,33,255,36,31,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
500,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
241,6,28,1,0,64,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
393,7,79,255,15,255,48,0,45,0,0,Normal
452,8,39,98,192,48,2,0,7,255,0,Normal
170,8,43,222,44,85,64,83,171,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
455,7,0,0,127,255,0,0,63,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
958,8,253,73,152,199,74,153,162,200,1,Fuzzy
249,8,0,0,64,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
241,6,28,1,0,64,0,0,0,0,0,Normal
844,8,242,157,15,255,3,253,0,8,0,Normal
1318,8,121,190,69,221,145,81,199,20,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
201,8,132,13,60,7,0,0,24,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
562,8,0,0,0,8,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1130,8,187,242,178,55,56,159,235,242,1,Fuzzy
398,8,0,0,0,105,198,155,6,155,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
398,8,0,0,0,105,198,155,6,155,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
201,8,132,13,92,13,0,0,24,0,0,Normal
241,6,28,1,0,64,0,0,0,0,0,Normal
413,8,67,44,60,211,0,12,151,127,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
742,8,31,43,248,36,133,121,37,68,1,Fuzzy
485,8,92,0,48,16,0,0,0,216,0,Normal
1217,8,0,204,131,81,82,8,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
451,8,6,153,6,153,255,48,0,1,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
413,8,131,44,60,210,0,12,175,127,0,Normal
988,8,241,150,145,141,91,101,212,38,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
197,8,32,22,212,96,35,172,12,21,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,128,0,191,254,0,254,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
401,8,6,153,6,171,6,152,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
1322,6,36,36,59,61,64,61,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,154,6,154,255,48,0,1,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
481,7,0,0,0,0,1,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
451,8,6,152,6,152,255,48,0,1,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
209,7,192,0,255,253,0,253,0,0,0,Normal
844,8,226,158,15,254,3,253,0,12,0,Normal
398,8,0,0,0,105,198,155,6,155,0,Normal
1017,8,0,107,165,114,95,57,117,53,0,Normal
170,8,43,190,44,70,68,83,184,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
1709,8,233,24,161,68,251,159,117,194,1,Fuzzy
398,8,0,0,0,105,166,154,6,154,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1893,8,115,93,139,157,137,192,241,127,1,Fuzzy
193,8,113,23,72,16,49,67,82,136,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
761,7,106,1,0,8,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
352,5,226,14,118,34,3,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
481,7,0,0,0,0,0,0,0,0,0,Normal
961,8,7,101,247,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
481,7,0,0,0,0,1,0,0,0,0,Normal
398,8,0,0,0,105,182,154,6,154,0,Normal
201,8,132,13,75,13,0,0,24,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
562,8,0,0,0,8,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
442,8,6,153,105,150,138,105,167,37,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
197,8,16,22,212,96,19,172,12,21,0,Normal
761,7,208,1,7,8,0,0,7,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
451,8,6,154,6,154,255,16,0,3,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
422,4,64,0,0,0,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
201,8,132,13,73,0,0,0,24,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
452,8,109,98,192,48,6,0,3,253,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
413,8,131,44,60,210,0,12,133,126,0,Normal
452,8,74,98,192,48,4,0,5,254,0,Normal
457,8,61,99,80,110,99,87,24,139,1,Fuzzy
844,8,234,158,15,254,3,252,0,12,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,154,6,170,6,153,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
1105,6,0,0,0,0,0,0,0,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
241,6,52,1,0,64,0,0,0,0,0,Normal
1009,8,0,173,95,8,0,255,10,79,0,Normal
1009,8,0,164,95,8,0,255,10,79,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
170,8,43,211,44,78,66,83,177,0,0,Normal
398,8,0,0,0,105,150,153,6,153,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
481,7,0,0,0,0,3,0,0,0,0,Normal
393,7,15,255,15,255,48,1,45,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
1707,8,197,18,124,91,49,236,56,201,1,Fuzzy
485,8,92,0,48,16,0,0,0,216,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
562,8,0,0,0,8,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
1217,8,0,204,131,81,82,8,0,0,0,Normal
528,4,0,0,0,0,0,0,0,0,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
398,8,0,0,0,105,150,153,6,153,0,Normal
298,8,16,240,112,110,0,0,16,176,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
455,7,0,0,127,255,0,0,63,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
485,8,92,0,48,48,0,0,0,248,0,Normal
398,8,0,0,0,105,150,152,6,152,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
401,8,6,154,6,170,6,154,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
969,8,7,6,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
442,8,6,154,105,166,138,105,183,36,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
170,8,43,234,44,94,66,83,161,0,0,Normal
193,8,65,23,72,16,1,67,82,136,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
197,8,16,22,212,96,19,172,12,21,0,Normal
455,7,0,0,127,255,0,0,63,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
528,4,6,0,1,253,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
442,8,6,153,105,150,138,105,167,37,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
393,7,15,255,15,255,48,1,45,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
401,8,6,152,6,169,6,152,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
564,5,0,0,0,0,0,0,0,0,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
753,5,178,176,176,176,176,0,0,0,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
170,8,43,226,44,88,66,83,167,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
840,5,0,0,0,0,27,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
761,7,66,1,13,8,0,0,13,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
761,7,2,1,13,8,0,0,13,0,0,Normal
840,5,0,0,0,0,27,0,0,0,0,Normal
985,2,2,17,0,0,0,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
528,4,2,0,1,255,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
468,8,148,198,245,184,4,178,53,39,1,Fuzzy
197,8,32,22,212,96,35,172,12,21,0,Normal
1965,8,30,56,176,158,163,81,214,213,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
500,6,0,0,0,0,0,0,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
190,6,0,0,0,3,232,0,0,0,0,Normal
389,2,27,251,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
977,8,1,60,128,0,0,22,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
455,7,0,0,191,254,0,0,63,0,0,Normal
1217,8,0,204,131,81,82,8,0,0,0,Normal
170,8,43,233,44,93,64,83,163,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
298,8,16,240,112,108,0,0,16,128,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
451,8,6,153,6,153,255,32,0,2,0,Normal
201,8,132,13,102,7,0,0,24,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
170,8,43,227,44,89,68,83,165,0,0,Normal
201,8,132,13,81,7,0,0,24,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
455,7,0,0,191,254,0,0,63,0,0,Normal
241,6,28,1,0,64,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
451,8,6,154,6,154,255,0,0,0,0,Normal
1254,8,51,149,70,255,117,126,102,155,1,Fuzzy
398,8,0,0,0,105,166,154,6,154,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
999,8,135,253,23,170,151,28,214,165,1,Fuzzy
193,8,65,23,72,16,1,67,82,136,0,Normal
398,8,0,0,0,105,166,153,6,153,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
201,8,132,13,40,0,0,0,24,0,0,Normal
170,8,43,213,44,78,68,83,176,0,0,Normal
193,8,65,23,72,16,1,67,82,136,0,Normal
170,8,43,220,44,84,68,83,170,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
209,7,128,0,191,254,0,254,0,0,0,Normal
389,2,27,253,0,0,0,0,0,0,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
170,8,43,212,44,79,64,83,177,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1507,8,25,229,47,33,64,62,8,237,1,Fuzzy
419,1,128,0,0,0,0,0,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
707,8,7,78,6,134,0,0,81,0,0,Normal
413,8,195,44,60,209,0,12,139,126,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1351,8,242,62,143,32,124,158,135,205,1,Fuzzy
413,8,3,44,60,212,0,12,142,127,0,Normal
1384,8,200,144,94,218,144,224,32,187,1,Fuzzy
209,7,128,0,191,254,0,254,0,0,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,16,22,212,96,19,172,12,21,0,Normal
170,8,43,218,44,82,70,83,171,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
479,4,128,2,0,0,0,0,0,0,0,Normal
977,8,1,61,128,0,0,23,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
426,7,0,104,102,136,106,160,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
499,3,64,124,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
761,7,176,1,7,8,0,0,7,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
1223,3,16,0,0,0,0,0,0,0,0,Normal
159,8,21,157,23,4,110,88,13,250,1,Fuzzy
455,7,0,0,255,253,0,0,63,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
1913,8,0,225,44,11,193,147,23,7,1,Fuzzy
1105,6,0,0,0,0,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
961,8,7,101,247,0,0,0,0,0,0,Normal
401,8,6,154,6,170,6,154,0,0,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
2036,8,22,165,110,117,60,187,233,47,1,Fuzzy
190,6,0,0,0,3,232,0,0,0,0,Normal
442,8,6,154,105,166,137,105,167,36,0,Normal
27,8,139,38,64,57,71,140,138,164,1,Fuzzy
489,8,0,12,0,14,15,254,0,0,0,Normal
1223,3,16,0,0,0,0,0,0,0,0,Normal
398,8,0,0,0,105,198,155,6,155,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1042,8,202,211,82,251,167,196,121,158,1,Fuzzy
401,8,6,156,6,170,6,155,0,0,0,Normal
1412,8,210,73,51,92,105,192,172,167,1,Fuzzy
1009,8,0,166,95,8,0,255,10,79,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
532,6,4,0,65,254,72,42,0,0,0,Normal
442,8,6,154,105,166,138,105,167,36,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
393,7,15,255,15,255,48,1,45,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,182,155,6,155,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,0,0,0,0,0,0,0,0,0,Normal
1017,8,0,107,226,115,95,60,117,54,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
481,7,0,0,0,0,1,0,0,0,0,Normal
405,8,7,182,74,244,59,15,133,65,1,Fuzzy
933,8,43,206,144,78,7,55,150,228,1,Fuzzy
398,8,0,0,0,105,182,155,6,155,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
1111,8,19,85,112,143,10,188,220,45,1,Fuzzy
201,8,132,13,43,10,0,0,24,0,0,Normal
209,7,128,0,191,254,0,254,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
442,8,6,154,105,166,138,105,167,36,0,Normal
398,8,0,0,0,105,198,154,6,154,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
1265,8,65,53,1,53,1,1,0,2,0,Normal
311,8,0,0,0,0,0,0,0,0,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
840,5,0,0,0,0,27,0,0,0,0,Normal
985,2,2,17,0,0,0,0,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
532,6,0,0,0,0,0,0,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
193,8,81,23,72,16,17,67,82,136,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
1364,8,72,159,130,33,238,110,10,9,1,Fuzzy
197,8,32,22,212,96,35,172,12,21,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
398,8,0,0,0,105,198,155,6,155,0,Normal
481,7,0,0,0,0,3,0,0,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
562,8,0,0,0,8,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
381,6,34,36,66,255,0,0,0,0,0,Normal
979,8,128,0,32,0,63,255,81,0,0,Normal
497,8,174,10,0,0,24,0,0,114,0,Normal
1310,8,60,200,84,191,10,180,149,106,1,Fuzzy
485,8,92,0,48,48,0,0,0,248,0,Normal
489,8,0,8,0,14,15,254,0,0,0,Normal
1475,8,163,81,109,155,239,39,242,52,1,Fuzzy
190,6,12,0,0,3,233,253,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,0,22,212,96,3,172,12,21,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1009,8,0,172,95,8,0,255,10,79,0,Normal
201,8,132,13,77,0,0,0,24,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
528,4,4,0,1,254,0,0,0,0,0,Normal
451,8,6,156,6,154,255,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
753,5,120,120,120,120,120,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,0,0,0,105,150,152,6,152,0,Normal
170,8,43,201,44,72,66,83,183,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
197,8,16,22,212,96,19,172,12,21,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
489,8,0,12,0,14,15,255,0,0,0,Normal
467,8,114,237,109,34,209,11,36,45,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
1713,8,192,205,82,110,27,6,59,124,1,Fuzzy
602,8,55,96,216,177,123,4,22,229,1,Fuzzy
193,8,81,23,72,16,17,67,82,136,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
455,7,0,0,0,0,0,0,63,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
170,8,43,233,44,93,68,83,161,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,155,6,154,255,32,0,2,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
419,1,128,0,0,0,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
426,7,0,104,102,136,106,176,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
707,8,7,78,6,134,0,0,79,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
398,8,0,0,0,105,182,154,6,154,0,Normal
532,6,2,0,33,255,36,31,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
170,8,43,213,44,78,66,83,177,0,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
170,8,43,206,44,75,68,83,179,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
431,8,0,0,0,0,0,0,134,255,0,Normal
201,8,132,13,40,0,0,0,24,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
209,7,64,0,127,255,0,255,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
193,8,81,23,72,16,17,67,82,136,0,Normal
707,8,7,78,6,134,0,0,83,0,0,Normal
452,8,74,98,192,48,4,0,5,254,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
209,7,64,0,127,255,0,255,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
407,4,0,0,0,0,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
170,8,43,213,44,78,70,83,175,0,0,Normal
389,2,27,253,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
508,8,254,117,0,122,0,0,130,60,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
501,8,15,15,0,1,0,0,8,0,0,Normal
442,8,6,154,105,166,138,105,167,36,0,Normal
1812,8,108,251,67,93,55,108,16,133,1,Fuzzy
407,4,0,0,0,0,0,0,0,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
455,7,0,0,127,255,0,0,63,0,0,Normal
904,8,9,113,204,168,160,60,128,35,1,Fuzzy
1105,6,0,0,0,0,0,0,0,0,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
170,8,43,205,44,76,70,83,177,0,0,Normal
